-3.5781634798e-02 -2.2793905005e-02 -5.6544556662e-02 3.5006028657e-02 -1.4787481748e-01 8.7644677980e-02 -8.0871728195e-02 -2.3201583095e-02 -4.4778994025e-02 4.7180351954e-02 -2.7595752037e-02 -6.8527784483e-02 5.7546141613e-02 
-6.0440868460e-02 -5.7335821277e-02 -1.2617771650e-01 8.2354284555e-02 -3.3392004925e-01 1.9651391483e-01 -1.8201719190e-01 -4.4770633712e-02 -9.9046198345e-02 1.0571399170e-01 -7.5375587601e-02 -1.5005692444e-01 1.2689785973e-01 
-8.0234564414e-02 -9.1351578769e-02 -1.9585715835e-01 1.2887178132e-01 -5.1640030096e-01 3.0326463355e-01 -2.8121059682e-01 -7.0135698972e-02 -1.5222561943e-01 1.6310691605e-01 -1.2254216664e-01 -2.2991531879e-01 1.9485010673e-01 
-9.2848801434e-02 -1.1994521193e-01 -2.5289961098e-01 1.6651887544e-01 -6.8126160661e-01 3.8862449899e-01 -3.6073850100e-01 -9.5737143970e-02 -1.9405641144e-01 2.1018515343e-01 -1.4791460135e-01 -2.9619402300e-01 2.5198866495e-01 
-1.1991108959e-01 -1.3184328929e-01 -2.8926785903e-01 1.9083783429e-01 -7.7850004452e-01 4.4531156600e-01 -4.1204734638e-01 -1.0973629015e-01 -2.2164488944e-01 2.4019521386e-01 -1.6122527057e-01 -3.4023429681e-01 2.8776261030e-01 
-1.3705795592e-01 -1.3394852434e-01 -3.0823403438e-01 2.0359286459e-01 -8.2906795474e-01 4.7289714405e-01 -4.3869460825e-01 -1.1548302869e-01 -2.3597046956e-01 2.5580356478e-01 -1.6661614632e-01 -3.6348316345e-01 3.0632860063e-01 
-1.3166931118e-01 -1.3200650236e-01 -3.0977285349e-01 2.1046813824e-01 -8.3853318765e-01 4.8796661493e-01 -4.4647306464e-01 -1.0791679738e-01 -2.3747104959e-01 2.6420101618e-01 -1.7412588714e-01 -3.6524856816e-01 3.1215911710e-01 
-1.2751218127e-01 -1.2754953257e-01 -3.0364865161e-01 2.0413327665e-01 -8.2735846932e-01 4.8508706159e-01 -4.4832318088e-01 -1.0246216242e-01 -2.3714323376e-01 2.5943349435e-01 -1.7700671943e-01 -3.5619478030e-01 3.0848577920e-01 
-1.1617885168e-01 -1.1923696404e-01 -2.9397173588e-01 1.9558459142e-01 -8.0291028012e-01 4.7277158113e-01 -4.4010563993e-01 -9.6461296067e-02 -2.3188010212e-01 2.5152017276e-01 -1.7527066414e-01 -3.4603319258e-01 2.9936172076e-01 
-1.1023159570e-01 -1.1332500460e-01 -2.8255709444e-01 1.8578367495e-01 -7.7018698334e-01 4.5497105948e-01 -4.2582601201e-01 -9.0368313722e-02 -2.2369787849e-01 2.4108956859e-01 -1.7066798689e-01 -3.3219485645e-01 2.8715487128e-01 
-1.0311276680e-01 -1.0984019201e-01 -2.7231086241e-01 1.7372258200e-01 -7.6068707752e-01 4.3279227956e-01 -4.0180821103e-01 -8.4465410258e-02 -2.1329824674e-01 2.2745342840e-01 -1.5841656860e-01 -3.1943842958e-01 2.7439347007e-01 
-9.6856126305e-02 -1.0945521542e-01 -2.5625548121e-01 1.6425900127e-01 -7.2011989659e-01 4.1137163467e-01 -3.7385941003e-01 -7.4474913300e-02 -2.0112143356e-01 2.1576551969e-01 -1.4629009831e-01 -3.0201213923e-01 2.6038349410e-01 
-8.6472530659e-02 -1.0508411460e-01 -2.4287976231e-01 1.5999879923e-01 -6.7418276521e-01 3.8834784366e-01 -3.5417306067e-01 -6.5326305571e-02 -1.8951497133e-01 2.0889269683e-01 -1.3060681642e-01 -2.8403521359e-01 2.4619474078e-01 
-8.2788632377e-02 -1.1210912064e-01 -2.2915751464e-01 1.5815794885e-01 -6.3202384847e-01 3.6608801754e-01 -3.3358812061e-01 -5.8050059272e-02 -1.7946958651e-01 2.0053072442e-01 -1.1704119117e-01 -2.6807689576e-01 2.3294831385e-01 
-7.3234905183e-02 -1.1858158712e-01 -2.1615940234e-01 1.4214525208e-01 -5.8830326946e-01 3.4449223594e-01 -3.0336188833e-01 -5.0019327126e-02 -1.6631147947e-01 1.9267897121e-01 -1.0793192339e-01 -2.5448212749e-01 2.1886486066e-01 
-6.5720300241e-02 -1.2157710129e-01 -2.0241132993e-01 1.2814864311e-01 -5.4690599133e-01 3.2373498721e-01 -2.7520830087e-01 -4.3261498376e-02 -1.5420072221e-01 1.8430216819e-01 -9.9636400664e-02 -2.4095218652e-01 2.0539953569e-01 
-6.4559859896e-02 -1.2208333716e-01 -1.9038639713e-01 1.1609430744e-01 -5.1238218017e-01 3.0162396232e-01 -2.6106040895e-01 -3.4900812185e-02 -1.4189406905e-01 1.7623223246e-01 -1.0178460485e-01 -2.2562180323e-01 1.9360233927e-01 
-6.2926958608e-02 -1.2148370013e-01 -1.7883338566e-01 1.0535147821e-01 -4.7959706155e-01 2.8092409346e-01 -2.4705209222e-01 -2.8574317580e-02 -1.3284849628e-01 1.6793546505e-01 -1.0232550169e-01 -2.1108483078e-01 1.8219162002e-01 
-6.1189490535e-02 -1.2013145753e-01 -1.6713324548e-01 9.5841788387e-02 -4.4817316585e-01 2.6330168896e-01 -2.3329847047e-01 -2.4599179151e-02 -1.2644951047e-01 1.6022035942e-01 -1.0087419292e-01 -1.9777251775e-01 1.7163826713e-01 
-5.7533988814e-02 -1.1375167672e-01 -1.5478893310e-01 8.8117834868e-02 -4.1591561792e-01 2.4644976175e-01 -2.1126021390e-01 -2.5438859310e-02 -1.2001603624e-01 1.5862530991e-01 -8.9592334343e-02 -1.8454327417e-01 1.5976217061e-01 
-5.4260752597e-02 -1.1139150734e-01 -1.4431872747e-01 8.1431041446e-02 -3.8511700986e-01 2.2891289136e-01 -1.9060722742e-01 -2.3441453081e-02 -1.1051558553e-01 1.5759761444e-01 -7.7897097017e-02 -1.7201645618e-01 1.4906432402e-01 
-5.1066026119e-02 -1.0836812133e-01 -1.3439097235e-01 7.6901467671e-02 -3.5684877559e-01 2.1241219433e-01 -1.7196123654e-01 -2.1588272585e-02 -1.0171090261e-01 1.5519448113e-01 -6.7637573993e-02 -1.6014511517e-01 1.3870675951e-01 
-4.7959987464e-02 -1.0484172950e-01 -1.2497635632e-01 7.2453661304e-02 -3.3033932333e-01 1.9667097002e-01 -1.5506543226e-01 -1.8266351638e-02 -9.6903065244e-02 1.5171644688e-01 -5.8604797771e-02 -1.4889280700e-01 1.2894794780e-01 
-4.4385403037e-02 -9.1094754811e-02 -1.1576402539e-01 6.3941423754e-02 -3.0665484045e-01 1.8164857420e-01 -1.3971138245e-01 -1.6427918012e-02 -9.2273727690e-02 1.4670739080e-01 -5.6809148091e-02 -1.3839970738e-01 1.1999915176e-01 
-4.2574129877e-02 -7.8898346507e-02 -1.0707062402e-01 5.6317682336e-02 -2.8421865361e-01 1.6756068199e-01 -1.2572824365e-01 -1.4756489190e-02 -8.6400613063e-02 1.4118423500e-01 -5.4789112512e-02 -1.2843550048e-01 1.1148269979e-01 
-3.7298651823e-02 -7.2762952220e-02 -9.8491685561e-02 4.8414379051e-02 -2.6207214173e-01 1.5448718328e-01 -1.1297445312e-01 -1.5087479032e-02 -8.0782594492e-02 1.4654312804e-01 -5.0957116984e-02 -1.1749748174e-01 1.0329584790e-01 
-2.9578026923e-02 -6.2048385138e-02 -9.1302051856e-02 4.3271870329e-02 -2.4067820357e-01 1.4159395655e-01 -9.7541136875e-02 -1.2928252882e-02 -7.6469017165e-02 1.5456939321e-01 -4.6250954167e-02 -1.0800823765e-01 9.6179792126e-02 
-2.6104105847e-02 -5.0995596843e-02 -8.4300064098e-02 3.8760572376e-02 -2.2030941795e-01 1.2976714093e-01 -8.7554081865e-02 -5.8553136839e-03 -7.1070534788e-02 1.6394917490e-01 -3.6294921551e-02 -9.9054485760e-02 8.9112395544e-02 
-2.2964313386e-02 -4.1301879081e-02 -7.7678997971e-02 3.5103568991e-02 -2.0127881217e-01 1.1870025666e-01 -7.8412114110e-02 1.0068675100e-04 -6.5909643268e-02 1.7026231241e-01 -2.7844896717e-02 -9.0668565069e-02 8.2443722272e-02 
-2.0114211877e-02 -3.2227691796e-02 -7.0919599252e-02 3.3760412023e-02 -1.8799186264e-01 1.0779100451e-01 -6.5096948808e-02 2.4280231569e-03 -5.9242932256e-02 1.8124545947e-01 -1.9190278041e-02 -8.3587512044e-02 7.4632049128e-02 
-1.7543303817e-02 -2.4334271124e-02 -6.4831237583e-02 2.9878750673e-02 -1.7229553960e-01 9.7667828631e-02 -5.3351027077e-02 4.3544061213e-03 -5.3117414654e-02 1.8877868417e-01 -1.1767773020e-02 -7.6891715124e-02 6.7406673763e-02 
-1.1509128059e-02 -1.5819827998e-02 -5.9313821841e-02 2.2393793415e-02 -1.5667279304e-01 8.8210358420e-02 -3.9505017400e-02 1.4581657180e-02 -4.8606673872e-02 1.9655054822e-01 -2.4872519202e-03 -6.9618361208e-02 5.9904375667e-02 
-3.7680072963e-03 -8.3958841653e-03 -5.4141518393e-02 2.8687968585e-02 -1.4338431899e-01 7.9366898332e-02 -2.6599194646e-02 2.2896753991e-02 -4.6085447319e-02 2.0722330575e-01 9.1485466255e-03 -6.2284420569e-02 5.2372992942e-02 
