1.7594407835e+02 2.1787918010e+02 1.5718091124e+02 1.9407998220e+02 1.3157438857e+02 2.8227723596e+02 2.7698101154e+02 3.5808395191e+02 4.2490045498e+02 3.9824549279e+02 4.9490417556e+02 5.4276200983e+02 4.4994396884e+02 
1.7594454631e+02 2.1767521417e+02 1.5741446225e+02 1.9422344977e+02 1.3263016075e+02 2.8277064691e+02 2.7694616676e+02 3.5827155056e+02 4.2472031907e+02 3.9860537699e+02 4.9478938727e+02 5.4228425210e+02 4.4987735569e+02 
1.7587324861e+02 2.1740060229e+02 1.5775899253e+02 1.9441747864e+02 1.3406048020e+02 2.8343757127e+02 2.7689896582e+02 3.5849548372e+02 4.2447654614e+02 3.9908429233e+02 4.9463967980e+02 5.4163319071e+02 4.4979055203e+02 
1.7575119252e+02 2.1722084553e+02 1.5818883217e+02 1.9463985729e+02 1.3569913715e+02 2.8414950409e+02 2.7684696335e+02 3.5867411519e+02 4.2421614914e+02 3.9974559917e+02 4.9416055696e+02 5.4091817446e+02 4.4966466985e+02 
1.7577194763e+02 2.1708650001e+02 1.5862522160e+02 1.9482151827e+02 1.3721445557e+02 2.8478250563e+02 2.7678329879e+02 3.5900587040e+02 4.2396883927e+02 4.0040947844e+02 4.9383308872e+02 5.4024279414e+02 4.4949315199e+02 
1.7572813822e+02 2.1688187925e+02 1.5900701458e+02 1.9497626616e+02 1.3852358961e+02 2.8532150063e+02 2.7672701799e+02 3.5934835236e+02 4.2375564251e+02 4.0099204682e+02 4.9354534931e+02 5.3965897542e+02 4.4933929375e+02 
1.7562295932e+02 2.1671458076e+02 1.5926569472e+02 1.9514438072e+02 1.3937789879e+02 2.8572005227e+02 2.7668045858e+02 3.5971006336e+02 4.2362518418e+02 4.0146657033e+02 4.9338920487e+02 5.3907414642e+02 4.4924012980e+02 
1.7566488287e+02 2.1658306110e+02 1.5942379275e+02 1.9522864091e+02 1.4005263878e+02 2.8599853407e+02 2.7656969277e+02 3.5996753833e+02 4.2347507034e+02 4.0183987908e+02 4.9333631191e+02 5.3857356730e+02 4.4915376259e+02 
1.7558890565e+02 2.1645254397e+02 1.5960054982e+02 1.9531550060e+02 1.4054667986e+02 2.8620414380e+02 2.7647875880e+02 3.6017108896e+02 4.2335925303e+02 4.0213132491e+02 4.9330453011e+02 5.3824273955e+02 4.4908694255e+02 
1.7561780577e+02 2.1638087474e+02 1.5972556458e+02 1.9538085531e+02 1.4090631991e+02 2.8635251134e+02 2.7640536635e+02 3.6032939597e+02 4.2327144541e+02 4.0235213493e+02 4.9328777197e+02 5.3799251128e+02 4.4903613203e+02 
1.7568411578e+02 2.1622482417e+02 1.5988870222e+02 1.9542684815e+02 1.4145647242e+02 2.8642726619e+02 2.7648575056e+02 3.6038814003e+02 4.2324029516e+02 4.0259464273e+02 4.9308894416e+02 5.3787308713e+02 4.4899257111e+02 
1.7573503988e+02 2.1606796474e+02 1.6009359795e+02 1.9543532714e+02 1.4156257335e+02 2.8645053122e+02 2.7641672820e+02 3.6058007582e+02 4.2327368798e+02 4.0279934709e+02 4.9289637479e+02 5.3771012477e+02 4.4896987061e+02 
1.7567539044e+02 2.1588111074e+02 1.6023730338e+02 1.9545297596e+02 1.4163023756e+02 2.8645238286e+02 2.7644331144e+02 3.6079756283e+02 4.2327076103e+02 4.0300404256e+02 4.9274358574e+02 5.3764245852e+02 4.4892716454e+02 
1.7524088987e+02 2.1569136640e+02 1.6013150195e+02 1.9546586610e+02 1.4172931140e+02 2.8643896732e+02 2.7643573374e+02 3.6101785571e+02 4.2326013734e+02 4.0314758482e+02 4.9252460497e+02 5.3748139839e+02 4.4891848771e+02 
1.7524497733e+02 2.1549057135e+02 1.6015621489e+02 1.9524341130e+02 1.4168911218e+02 2.8640154179e+02 2.7657918941e+02 3.6104650541e+02 4.2325307629e+02 4.0323247956e+02 4.9237490903e+02 5.3734922475e+02 4.4893947854e+02 
