   2.2200000e+02   6.1000000e+01
   1.8000000e+02   6.9000000e+01
   1.6400000e+02   9.1000000e+01
   1.9000000e+02   1.0900000e+02
   1.4200000e+02   1.3400000e+02
   2.8200000e+02   1.9900000e+02
   2.6700000e+02   8.2000000e+01
   3.4600000e+02   7.7000000e+01
   4.2500000e+02   5.9000000e+01
   4.2000000e+02   1.6000000e+02
   4.5800000e+02   1.9900000e+02
   5.2900000e+02   1.5500000e+02
   4.9000000e+02   1.1600000e+02
