   1.7978300e+02   7.0452400e+01   7.6241400e+00  -8.6874100e-01   5.6949400e+00   4.4816900e+00   5.4600400e+00   1.1300000e+02   3.8100300e+02
   1.7225000e+02   8.9980900e+01   8.7919300e+00  -2.1260600e-01   4.1363400e+00   3.9254800e+00   5.7329000e+00   1.2500000e+02   1.8260900e+02
   1.7502500e+02   1.0960000e+02   1.3926200e+01  -3.4001100e-01   9.8125700e+00   5.6689600e+00   6.7698900e+00   7.4500000e+01   3.6469300e+02
   1.5694600e+02   1.3321500e+02   2.5916300e+01  -2.8919000e+00   1.6441200e+01   6.6038700e+00   8.6364600e+00   6.6000000e+01   3.7570000e+02
